Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Passed
-0.16613222224681984,-0.5793798743741136,64.5,0,2,0
-0.18817516401947906,1.0215791429948133,41.4,1,0,1
0.18655484611572898,0.8537366653674262,37.3,1,3,0
0.5833277980235966,1.460551776789519,65.2,1,4,0
-0.4967763488367094,0.8601921452761716,69.3,1,1,1
-1.4225799032884003,0.07907907631794535,76.6,1,3,1
0.252683671433707,0.07907907631794535,67.7,1,0,0
1.2446160512033757,0.634250348470073,37.7,1,3,1
0.27472661320636627,-0.18559559994062785,45.7,0,0,1
0.2967695549790255,0.014524277230488599,61.8,0,3,0
-0.10000339692884176,-2.238438210921752,64.8,0,1,0
0.7596713322048708,0.2727434735803156,56.2,1,1,1
-0.2543039893374571,0.07907907631794535,59.4,1,3,1
-0.5629051741546873,-0.6633011131878076,69.4,0,4,1
1.1564442841127385,0.1952777146753673,95.2,0,4,0
-0.03387457161086408,-2.4643800077278506,80.3,1,3,1
0.9139719246134862,0.014524277230488599,59.5,1,1,1
1.1564442841127385,0.5115962302039048,62.4,1,3,0
0.5612848562509374,-1.7349107780395896,63.3,1,0,0
-1.4225799032884003,0.07907907631794535,56.4,1,4,0
-0.03387457161086408,0.8214592658236979,84.1,0,4,0
-0.2763469311101164,0.07907907631794535,83.7,1,0,1
-0.6069910577000059,0.8085483060062063,68.3,0,3,1
0.09838307902509168,0.7117161073750212,87.6,0,3,0
0.7817142739775305,0.07907907631794535,56.7,1,4,0
-0.5629051741546873,0.07907907631794535,72.6,0,3,0
-0.2543039893374571,0.07907907631794535,83.8,1,3,1
-0.32043281465543483,0.08553455622669065,74.0,1,3,0
1.2225731094307166,-0.7794997515452297,89.9,1,4,0
-0.3424757564280944,-1.2507497848836642,72.9,1,4,1
-1.4225799032884003,-1.0118970282600739,62.3,1,3,0
-1.7973099134236086,1.124866821534744,48.2,1,2,0
0.34085543852434436,0.07907907631794535,58.3,0,2,0
-0.8935493007445768,0.07907907631794535,77.9,1,0,0
0.6714995651142339,0.014524277230488599,80.2,1,4,0
-0.6510769412453246,-0.46963671592543743,56.7,1,4,0
0.42902720561498126,-1.0893627871650222,67.9,0,4,1
0.6494566233415743,-1.0054415483513282,53.5,1,2,1
0.3188124967516847,0.963479823816102,87.7,0,0,1
-1.2462363691071259,0.07907907631794535,78.4,1,2,1
-0.8715063589719176,1.5896613749644326,97.9,0,1,1
0.2085977878883882,0.07907907631794535,59.7,1,2,1
-0.32043281465543483,0.2017331945841126,67.1,0,1,1
1.6193460613385842,-0.43090383647296326,95.2,0,1,0
-0.2543039893374571,0.989301743451085,67.8,1,2,0
-1.687095204560312,-1.922119695393214,74.0,0,1,0
-0.7172057665633025,-0.5341915150128942,65.2,1,0,1
2.3026772562910223,1.8543360512230058,50.7,1,2,1
1.773646653747199,-1.5347909008684737,56.6,1,2,1
0.7596713322048708,1.4476408169720276,60.9,1,4,0
-0.4306475235187313,0.7439935069187497,79.8,1,2,0
1.266658992976035,0.7633599466449864,53.5,1,4,0
-1.3123651944251038,-0.3598935574767612,28.2,1,3,1
1.1344013423400792,-1.6445340593171498,52.0,1,0,0
0.9580578081588046,0.8924695448198999,58.1,1,3,0
-0.2322610475647979,1.389541497793317,85.1,0,0,1
1.2005301676580569,0.8860140649111546,52.7,0,1,1
-0.540862232382028,0.059712636591707585,15.3,1,3,0
-1.4446228450610594,0.07907907631794535,200.0,0,3,0
-0.03387457161086408,-0.5600134346478768,65.2,0,4,0
-0.1440892804741606,0.8279147457324432,29.9,0,0,1
0.6053707397962559,-0.7730442716364838,73.7,1,4,1
1.9499901879284738,-0.9925305885338371,71.8,1,1,0
-0.8494634171992582,-1.6187121396821673,65.2,1,3,1
-0.2102181057921383,0.9376579041811198,72.5,0,0,1
1.6634319448839026,0.9118359845461368,58.0,0,1,1
0.6714995651142339,1.7381374128655829,55.1,1,4,0
-0.827420475426599,-2.5224793269065615,55.6,1,2,0
-1.1139787184711698,1.7575038525918207,60.2,1,2,0
-0.6290339994726651,1.6864935735956177,95.2,0,0,0
-0.8715063589719176,0.07907907631794535,53.6,0,0,0
0.2085977878883882,0.07907907631794535,76.4,1,4,1
0.03225425370711399,0.5309626699301425,50.4,0,3,0
0.252683671433707,0.5245071900213963,64.7,1,4,0
-0.9817210678352142,-0.9344312693551257,63.9,1,3,1
-0.1440892804741606,-0.8763319501764147,14.0,1,3,0
-0.03387457161086408,0.5374181498388878,66.8,0,4,1
0.09838307902509168,-0.07585244149195121,54.4,0,2,0
1.2446160512033757,1.1700551808959638,38.9,1,4,1
-1.6209663792423339,-0.21141751957561,68.4,1,3,0
0.4731130891603001,-1.6509895392258955,81.0,0,3,1
-0.7392487083359617,-1.5864347401384389,65.2,0,2,0
0.8258001575228489,-0.7343113921840102,80.5,0,4,0
0.12042602079775129,1.1829661407134553,97.1,0,3,0
0.3849413220696628,-0.424448356564218,64.2,0,1,1
0.010211311934454764,0.634250348470073,68.4,0,4,0
1.398916643611991,-1.9092087355757226,69.8,0,1,0
0.3188124967516847,0.45349691102519424,77.5,1,1,1
-0.827420475426599,0.29856539321529774,54.2,1,4,0
0.054297195479773214,1.7833257722268028,80.8,1,2,0
-0.45269046529139095,0.44704143111644806,81.0,1,4,0
0.12042602079775129,1.2346099799834205,70.1,1,3,0
-0.5188192906093686,0.07907907631794535,87.4,0,2,1
-0.03387457161086408,0.29856539321529774,81.0,1,4,0
0.16451190434306975,0.07907907631794535,48.8,0,1,1
0.010211311934454764,0.40830855166397434,65.5,1,2,1
1.11235840056742,-0.44381479629045484,77.5,0,1,0
-0.5188192906093686,0.10490099595292748,81.0,0,2,0
-2.2381687488767947,-0.4050819168379802,26.6,1,4,0
-0.45269046529139095,-0.3598935574767612,63.4,0,0,1
-0.03387457161086408,-0.49545863556042,83.6,0,4,1
0.406984263842322,-0.14686272048815327,80.5,1,3,1
-1.9075246222869051,1.1635997009872183,42.1,0,1,1
-1.1360216602438293,-1.9479416150281967,65.2,1,1,0
-0.45269046529139095,0.6148839087438361,71.2,1,2,1
-0.03387457161086408,0.40185307175522905,63.3,1,4,1
-1.2462363691071259,0.07907907631794535,61.6,0,2,0
-0.03387457161086408,-0.22432847939310152,65.6,0,4,1
0.5833277980235966,1.7058600133218544,61.4,1,3,0
1.5752601777932649,-0.8634209903589236,60.0,1,4,1
0.8037572157501897,-0.34052711775052347,73.9,0,0,1
1.1564442841127385,0.7827263863712233,76.9,0,3,1
0.891928982840827,1.034490102812305,66.2,0,0,0
-1.3784940197430815,0.07907907631794535,65.2,1,0,1
0.34085543852434436,0.5374181498388878,56.3,1,2,1
0.8698860410681674,0.033890716956725436,66.2,1,3,0
-1.1139787184711698,1.266887379527149,62.0,1,2,0
-0.9376351842898956,-0.043575041948222835,73.4,1,0,0
0.8037572157501897,0.07907907631794535,82.2,1,1,0
-0.12204633870150138,0.518051710112651,77.6,0,4,1
-0.4086045817460721,1.1119558617172531,68.9,0,1,0
-1.466665786833719,0.07907907631794535,42.1,0,3,0
-0.12204633870150138,-2.3159039698267003,75.3,1,1,0
-0.6731198830179838,-1.0764518273475308,92.5,1,2,1
0.2085977878883882,-0.953797709081363,63.3,1,3,1
-1.3123651944251038,-0.8569655104501779,66.8,1,2,1
0.14246896257041053,0.07907907631794535,84.0,1,3,0
-0.540862232382028,-3.193849237416112,66.4,1,3,0
-1.4225799032884003,0.8666476251849169,62.3,1,3,0
-1.5107516703790373,0.07907907631794535,65.0,1,3,0
-1.3564510779704224,0.2791989534890609,76.9,1,2,0
-0.2763469311101164,0.5826065092001077,78.9,1,1,1
0.07634013725243244,1.4153634174282992,33.0,1,3,0
0.23064072966104782,-0.09521888121818804,75.1,1,3,1
0.27472661320636627,0.020979757139233907,67.4,0,3,0
-0.8935493007445768,-2.3998252086403937,53.2,1,1,1
1.11235840056742,0.07907907631794535,86.5,0,2,0
-0.540862232382028,0.6407058283788183,74.8,0,1,0
0.45107014738764084,0.8150037859149517,45.4,1,0,1
-0.2322610475647979,1.6348497343256525,76.1,1,2,0
0.36289838029700355,0.16300031513163893,82.6,1,2,1
-0.2983898728827756,0.7956373461887148,53.4,1,4,0
0.3849413220696628,1.1700551808959638,68.2,0,1,0
-0.055917513383523305,-1.6574450191346415,63.8,1,2,0
0.8478430992955082,0.9312024242723737,65.2,0,3,0
-0.9596781260625548,0.07907907631794535,60.2,1,2,0
-1.9956963893775423,0.07907907631794535,58.4,0,0,1
-1.1360216602438293,0.07907907631794535,74.3,0,1,1
1.11235840056742,0.07907907631794535,66.7,1,4,0
-0.2322610475647979,-1.3798593830585777,76.6,0,1,1
-0.03387457161086408,-0.9279757894463804,89.1,1,1,1
0.010211311934454764,0.07907907631794535,53.6,1,1,1
-1.1801075437891477,0.563240069473871,84.6,0,1,0
-0.4967763488367094,-1.1732840259787158,67.8,0,0,0
0.42902720561498126,0.3824866320289913,69.9,1,2,1
0.5612848562509374,0.07907907631794535,63.0,0,0,1
0.5833277980235966,0.07907907631794535,41.0,1,3,1
-1.7973099134236086,1.266887379527149,77.4,0,0,0
-0.055917513383523305,0.6536167881963098,73.7,1,3,1
-0.2763469311101164,-1.115184706800005,69.7,1,4,1
-1.7532240298782897,-1.4573251419635254,43.0,1,0,1
-0.03387457161086408,0.6988051475575296,67.6,0,0,1
-0.3424757564280944,0.4212195114814659,71.8,0,3,1
0.5171989727056185,0.07907907631794535,92.9,1,4,1
-0.6510769412453246,0.18236675485787576,65.2,0,4,0
0.9580578081588046,1.202332580439692,72.8,1,2,0
-0.03387457161086408,0.07907907631794535,82.6,1,3,0
-0.12204633870150138,-2.438558088092868,60.1,0,0,1
-0.03387457161086408,1.2797983393446404,41.9,1,4,1
-1.0698928349258512,-0.6503901533703161,93.1,1,0,0
0.5171989727056185,0.7891818662799696,66.8,0,3,0
-1.466665786833719,0.4147640315727197,56.9,1,2,1
-1.6209663792423339,0.8924695448198999,77.0,1,2,0
2.5671925575629335,-1.3604929433323403,51.0,1,4,0
-1.554837553924356,1.4992846562419937,50.9,0,0,0
1.773646653747199,0.29856539321529774,65.2,0,3,0
-0.2543039893374571,0.07907907631794535,68.6,0,0,0
-0.6290339994726651,0.07907907631794535,55.9,1,4,1
0.5612848562509374,0.5503291096563794,73.4,1,2,0
1.42095958538465,1.5251065758769757,75.4,1,4,1
-1.3123651944251038,1.4153634174282992,64.6,1,2,1
-0.6290339994726651,0.07907907631794535,62.0,0,2,0
0.8698860410681674,0.07907907631794535,77.7,0,1,0
0.252683671433707,-1.2572052647924095,73.9,0,3,0
1.1564442841127385,0.6084284288350899,65.2,0,3,1
0.5171989727056185,-1.5477018606859647,83.3,0,0,1
1.9279472461558143,-0.424448356564218,76.6,1,0,1
0.14246896257041053,-0.37280451729425185,56.9,0,4,0
0.18655484611572898,0.07907907631794535,40.4,0,2,1
0.2967695549790255,-0.050030521856968144,69.3,0,0,1
-0.2102181057921383,0.040346196865470745,68.4,1,0,0
0.8698860410681674,1.5380175356944674,69.0,0,2,0
0.2085977878883882,1.3830860178845708,85.7,0,1,0
0.8037572157501897,0.6019729489263446,64.6,0,3,1
-0.03387457161086408,1.2152435402571837,65.2,1,0,0
0.406984263842322,1.079678462173525,73.4,0,2,0
0.4951560309329593,0.07907907631794535,58.3,1,1,1
-1.1801075437891477,-0.024208602221985995,76.7,0,1,1
-0.6731198830179838,-0.7214004323665186,65.2,1,3,1
0.8698860410681674,0.5115962302039048,58.8,1,0,1
1.5091313524752876,-0.9796196287163456,37.6,0,0,1
-0.03387457161086408,0.07907907631794535,53.1,0,4,0
-0.6731198830179838,0.8279147457324432,66.0,1,4,1
-0.03387457161086408,-0.4050819168379802,41.4,0,1,0
-1.0258069513805328,-0.050030521856968144,57.2,0,4,1
-0.9596781260625548,-0.10812984103567957,65.5,0,4,1
0.4731130891603001,-0.3147051981155413,74.6,1,2,0
1.6854748866565614,-1.16682854606997,79.8,0,2,0
-0.03387457161086408,1.5509284955119589,70.3,1,2,0
-0.2543039893374571,0.07907907631794535,62.4,1,0,0
0.45107014738764084,1.4734627366070105,58.9,1,1,1
0.8037572157501897,1.4670072566982653,64.2,0,4,0
0.2967695549790255,-0.2888832784805583,77.0,0,3,0
1.8838613626104956,0.07907907631794535,73.0,1,3,0
-0.03387457161086408,-0.7601333118189928,65.4,0,3,0
1.398916643611991,0.07262359640919912,84.8,1,4,1
-0.7612916501086211,0.18882223476662108,60.1,0,4,1
0.010211311934454764,-1.5412463807772194,81.3,1,2,0
-1.4005369615157408,0.4147640315727197,58.4,1,0,1
-0.18817516401947906,0.5890619891088531,66.1,1,2,0
0.34085543852434436,-0.05648600176571437,37.9,1,3,1
-0.4086045817460721,0.6923496676487844,60.6,0,3,0
-0.03387457161086408,0.07907907631794535,77.1,1,1,0
-1.1580646020164886,0.07907907631794535,85.1,1,0,1
-0.07796045515618254,1.7704148124093113,49.0,1,2,0
0.6714995651142339,0.07907907631794535,74.8,1,3,1
1.9940760714737922,0.29856539321529774,53.8,0,1,1
0.27472661320636627,0.7698154265537318,68.2,0,4,1
1.046229575249442,-1.6574450191346415,49.6,1,2,1
-1.841395796968927,0.6407058283788183,58.2,1,4,0
2.170419605655067,-0.08876340130944274,57.6,1,2,1
0.6053707397962559,0.07907907631794535,64.8,1,3,1
-0.10000339692884176,-0.043575041948222835,63.3,0,0,1
-0.2322610475647979,0.07907907631794535,68.3,0,0,1
-1.2682793108797852,-1.4896025415072538,68.4,1,0,1
-0.9596781260625548,0.4793188306601764,72.1,1,3,0
-1.1360216602438293,1.8156031717705312,72.3,1,4,0
-1.1580646020164886,1.0667675023560332,80.5,1,3,1
-0.827420475426599,0.11781195577041902,47.6,1,3,1
-1.3784940197430815,1.0538565425385418,50.1,0,4,0
-0.03387457161086408,0.07907907631794535,75.6,0,1,1
1.1344013423400792,-1.2507497848836642,76.8,0,3,0
-0.7392487083359617,-0.5729243944653684,60.1,1,0,1
-1.5768804956970155,0.07907907631794535,65.2,1,3,1
0.27472661320636627,-0.7278559122752644,59.3,1,4,1
-0.12204633870150138,1.0990449018997617,64.7,1,3,1
1.046229575249442,1.7768702923180575,64.7,0,3,0
-0.5629051741546873,0.22755511421909566,66.8,1,1,0
-0.03387457161086408,1.1377777813522354,85.8,0,4,1
0.03225425370711399,0.07907907631794535,44.5,1,0,0
-0.4967763488367094,-0.32116067802428666,56.5,1,3,0
-0.6731198830179838,-0.9860751086250914,54.6,0,0,1
-2.105911098240839,1.3959969777020624,85.7,0,1,0
-0.6731198830179838,1.1635997009872183,82.8,0,3,1
0.7376283904322116,0.4405859512077027,78.4,0,1,0
0.891928982840827,0.07907907631794535,59.1,0,4,0
-0.5849481159273467,0.07907907631794535,68.2,0,3,0
-0.03387457161086408,-0.7020339926402818,41.2,0,3,0
-0.07796045515618254,-0.5341915150128942,76.0,0,0,0
-1.5327946121516969,0.6536167881963098,70.9,1,4,1
-1.8854816805142458,-0.01775312231323977,58.1,0,0,0
1.2887019347486945,-1.6768114588608782,76.7,0,1,0
-0.4747334070640502,0.07907907631794535,62.0,1,2,0
-1.4005369615157408,-0.030664082130731303,37.3,0,0,0
-0.03387457161086408,0.9053805046373915,84.2,1,0,0
-0.4967763488367094,0.6213393886525814,91.0,1,1,1
0.3849413220696628,0.07907907631794535,44.5,0,1,1
-0.827420475426599,-1.0183525081688198,69.0,0,4,0
-1.2241934273344663,0.963479823816102,87.4,1,2,0
-0.6510769412453246,1.0667675023560332,45.2,1,4,0
1.3107448765213534,0.07907907631794535,33.2,1,1,1
-1.5989234374696746,-0.13395176067066264,61.5,1,0,1
-0.7612916501086211,-0.637479193552825,66.3,1,4,0
1.2887019347486945,0.1952777146753673,84.3,0,2,1
0.4951560309329593,-2.064140253385619,99.2,0,0,0
0.14246896257041053,-0.9473422291726172,75.1,0,2,0
-0.7612916501086211,-1.0118970282600739,38.8,0,1,0
-0.011831629838204854,0.8989250247286452,71.8,1,0,1
-0.6510769412453246,1.0538565425385418,62.9,0,2,0
-1.0037640096078735,-1.1345511465262417,79.4,0,0,1
-1.2462363691071259,0.07907907631794535,36.6,0,4,0
0.8037572157501897,-1.6445340593171498,78.9,1,2,1
0.2967695549790255,1.4282743772457906,68.3,0,2,0
0.12042602079775129,1.0861339420822702,82.5,0,0,1
0.42902720561498126,0.07907907631794535,76.8,0,1,0
-0.3424757564280944,0.07907907631794535,32.6,1,0,1
-0.5849481159273467,-1.0377189478950566,67.4,1,3,1
-0.9596781260625548,-0.26306135884557613,70.1,0,2,1
-1.6209663792423339,1.2539764197096572,49.1,1,4,0
-1.2903222526524443,-3.31650335568228,69.7,0,1,1
-0.45269046529139095,-0.07585244149195121,65.2,1,4,0
-1.8193528551962677,0.07907907631794535,65.3,1,0,1
-1.5768804956970155,-0.2049620396668647,71.7,0,4,0
1.0903154587947603,1.1894216206222006,101.6,1,4,0
0.18655484611572898,-2.3352704095529373,51.4,0,4,1
-0.03387457161086408,0.6148839087438361,76.1,1,2,0
2.456977848699637,-0.3469825976592697,46.7,1,4,0
-1.8634387387415863,-0.043575041948222835,82.2,0,2,1
1.0241866334767826,-0.9796196287163456,64.2,0,3,1
-0.18817516401947906,0.07907907631794535,73.6,1,2,0
0.8037572157501897,0.3372982726677723,51.4,1,4,0
0.054297195479773214,0.43413047129895743,73.1,1,0,0
-2.127954040013498,0.07907907631794535,56.1,0,2,1
0.054297195479773214,-0.9473422291726172,63.1,0,3,1
0.3188124967516847,0.4276749913902112,48.3,0,3,1
-0.03387457161086408,-0.6310237136440793,65.2,0,4,1
2.082247838564429,-0.695578512731536,69.1,1,0,0
0.2967695549790255,0.6471613082875645,64.7,1,0,1
0.6935425068868931,-0.11458532094442489,83.6,0,0,0
-1.3344081361977629,0.07907907631794535,56.3,0,1,1
0.7155854486595523,0.07907907631794535,89.0,1,2,1
1.1344013423400792,0.040346196865470745,59.9,0,1,1
0.23064072966104782,-1.7413662579483349,89.5,1,1,0
-0.055917513383523305,-0.1274962807619164,70.0,0,3,0
-0.03387457161086408,1.602572334781924,96.0,0,0,0
-0.2983898728827756,-0.895698389902652,67.4,0,3,0
-0.6290339994726651,0.07907907631794535,65.2,0,0,0
0.5833277980235966,0.9957572233598303,61.4,0,2,1
-0.9817210678352142,-1.2636607447011552,64.9,0,0,1
0.5612848562509374,-0.6052017940090967,89.5,1,4,0
-0.9817210678352142,-0.424448356564218,38.6,1,1,1
-0.03387457161086408,-0.7924107113627211,51.4,1,3,0
0.6274136815689151,-1.2313833451574268,68.3,0,3,0
-0.827420475426599,-0.49545863556042,69.7,0,4,1
0.6714995651142339,-0.24369491911933838,83.8,1,4,1
0.5612848562509374,0.07907907631794535,35.5,1,1,1
-0.36451869820075367,0.8150037859149517,54.3,1,0,1
1.2225731094307166,0.8924695448198999,77.6,0,1,0
0.03225425370711399,0.6988051475575296,64.1,0,4,0
1.1564442841127385,-0.7794997515452297,75.6,1,4,1
1.9279472461558143,1.7252264530480923,63.0,0,1,0
-0.32043281465543483,-0.3147051981155413,80.6,0,2,0
0.6494566233415743,-0.18559559994062785,55.1,0,2,0
-0.7612916501086211,0.7375380270100034,65.2,0,0,1
-1.2021504855618073,0.07907907631794535,64.2,0,3,1
-0.2763469311101164,-0.4825476757429285,54.1,0,2,0
-1.554837553924356,0.07907907631794535,66.7,1,0,1
-1.0919357766985107,0.6213393886525814,58.5,0,2,0
-0.6290339994726651,-0.3147051981155413,69.0,0,3,0
0.7376283904322116,-0.5212805551954026,53.8,1,1,1
0.27472661320636627,-1.3927703428760687,73.2,1,1,0
1.9940760714737922,0.6794387078312929,68.7,0,1,1
0.5171989727056185,0.07907907631794535,56.2,0,0,1
1.1784872258853978,0.07907907631794535,78.1,0,4,1
0.3849413220696628,0.634250348470073,66.7,0,0,0
0.2967695549790255,-0.2888832784805583,81.1,1,2,0
1.2225731094307166,0.7375380270100034,86.3,1,2,1
-0.03387457161086408,-0.1726846401231363,48.6,1,3,1
0.18655484611572898,-0.5793798743741136,90.3,1,4,0
0.16451190434306975,0.4599523909339396,73.3,1,3,0
-0.03387457161086408,0.07907907631794535,69.7,0,1,1
-0.8053775336539397,0.001613317412997068,54.7,1,1,1
-0.8494634171992582,-0.011297642404494464,70.1,0,0,0
1.5091313524752876,-0.09521888121818804,31.7,0,0,0
1.9940760714737922,1.273342859435895,48.5,1,2,1
-1.0698928349258512,1.344353138432097,37.1,1,0,0
-0.7833345918812803,-1.1410066264349874,62.9,1,4,1
1.2005301676580569,0.020979757139233907,85.4,0,4,0
0.5392419144782777,1.6735826137781262,68.9,0,4,0
0.9360148663861454,0.07907907631794535,61.5,1,1,0
-0.32043281465543483,1.13132230144349,65.2,0,0,0
0.2967695549790255,0.07907907631794535,38.1,0,4,0
0.23064072966104782,-0.15331820039689947,80.8,1,4,1
-1.0037640096078735,1.1506887411697269,72.7,0,4,0
0.2967695549790255,1.1958771005309468,76.7,0,2,0
1.3107448765213534,1.6348497343256525,70.2,0,4,0
-0.4306475235187313,0.705260627466275,58.1,0,4,0
-0.03387457161086408,1.6864935735956177,72.7,0,0,0
0.16451190434306975,-0.5664689145566225,60.5,1,1,0
-0.36451869820075367,0.17591127494913045,63.8,0,4,1
0.6935425068868931,-1.6768114588608782,82.0,1,0,0
-0.8053775336539397,-0.10167436112693427,80.1,0,0,1
1.42095958538465,-0.8505100305414321,57.8,1,2,1
0.6274136815689151,0.6729832279225466,70.7,1,4,0
-1.0919357766985107,1.5186510959682304,81.2,1,3,1
1.8177325372925177,0.9763907836335936,42.9,1,1,1
0.12042602079775129,1.2539764197096572,66.7,0,4,1
-0.8494634171992582,0.36957567221150067,66.7,0,4,0
1.1564442841127385,0.06616811650045382,39.7,1,0,1
-0.03387457161086408,-1.270116224609901,50.6,1,0,1
-0.6290339994726651,-1.7026333784958614,63.1,1,1,0
0.252683671433707,-0.611657273917842,68.2,0,0,1
-0.03387457161086408,1.4218188973370454,43.7,0,1,1
0.03225425370711399,-1.3411265036061035,54.3,1,2,1
0.12042602079775129,-0.811777151088958,62.1,1,2,1
0.252683671433707,0.07907907631794535,56.5,0,1,1
-0.055917513383523305,0.1952777146753673,65.2,0,1,0
-1.3784940197430815,0.4212195114814659,69.8,0,0,0
0.9580578081588046,0.776270906462478,91.1,1,2,1
0.8698860410681674,0.07907907631794535,65.2,1,0,1
-0.36451869820075367,0.35666471239400915,91.7,1,2,0
-0.2763469311101164,-2.0318628538418904,42.3,0,2,0
0.7376283904322116,0.40830855166397434,75.8,1,1,1
-0.2763469311101164,0.07907907631794535,52.9,1,1,1
-0.03387457161086408,1.0732229822647785,61.3,1,4,0
-0.03387457161086408,0.5245071900213963,58.3,0,1,1
-0.9596781260625548,0.705260627466275,48.9,1,4,1
-0.4747334070640502,-2.12223957256433,81.5,0,4,0
1.553217236020606,-2.302993010009209,50.1,0,3,1
-0.2102181057921383,1.4024524576108086,55.2,1,0,1
-0.055917513383523305,0.07907907631794535,61.5,0,3,1
0.4951560309329593,-0.5664689145566225,54.9,1,2,1
0.4951560309329593,0.4986852703864142,69.4,1,1,0
-1.0698928349258512,1.0474010626297965,36.7,0,4,0
-0.12204633870150138,0.07907907631794535,51.4,1,4,0
-0.011831629838204854,0.1436338754054021,53.6,1,1,1
0.252683671433707,1.202332580439692,52.0,1,0,1
0.252683671433707,0.07907907631794535,85.6,1,2,0
2.7876219752895266,-0.11458532094442489,58.4,1,0,1
-1.3564510779704224,0.33084279275902606,57.7,1,3,1
1.0241866334767826,-1.1797395058874616,67.6,0,1,0
1.2446160512033757,-1.115184706800005,80.3,1,1,0
-0.03387457161086408,1.3766305379758255,55.3,0,4,1
-0.7833345918812803,1.789781252135549,68.8,0,4,0
1.773646653747199,1.7510483726830743,45.8,1,3,0
-0.03387457161086408,-1.0893627871650222,69.8,0,0,1
-0.8053775336539397,-0.01775312231323977,64.4,1,0,0
1.2446160512033757,0.8666476251849169,49.2,0,2,0
-0.4747334070640502,-2.690321804533949,39.2,0,0,1
1.7075178284292212,0.07907907631794535,82.9,1,2,0
-1.7311810881056304,0.07907907631794535,78.7,1,3,1
-1.2903222526524443,1.7123154932306008,72.9,0,0,1
-0.6510769412453246,-2.864619762070083,84.4,1,0,0
0.406984263842322,0.7569044667362411,73.1,1,2,1
-0.2983898728827756,0.5245071900213963,65.2,0,2,1
-0.6069910577000059,0.5955174690175993,68.0,1,0,1
1.5091313524752876,0.3824866320289913,87.9,0,2,1
1.6193460613385842,-0.1726846401231363,56.9,0,4,0
-0.5188192906093686,-2.754876603621406,60.5,1,2,1
-1.9295675640595642,0.6471613082875645,70.8,1,0,0
-0.03387457161086408,1.0538565425385418,87.7,1,4,1
0.2085977878883882,-0.46963671592543743,75.1,1,1,1
0.6714995651142339,0.07907907631794535,52.2,1,1,0
0.010211311934454764,-1.8704758561232484,66.6,1,2,0
-0.1440892804741606,-1.9802190145719252,66.5,1,2,1
-0.9376351842898956,0.35666471239400915,74.8,0,1,1
0.6714995651142339,-0.6310237136440793,44.3,1,2,0
1.795689595519858,1.4992846562419937,44.8,0,2,0
-0.03387457161086408,-0.3082497182067951,63.4,1,1,1
-0.1440892804741606,0.07907907631794535,64.7,1,2,0
-1.1360216602438293,-0.6826675529140445,52.3,1,2,1
-0.03387457161086408,0.43413047129895743,66.1,0,1,0
-1.2903222526524443,-2.3159039698267003,65.4,0,2,0
0.36289838029700355,0.17591127494913045,92.5,1,2,0
0.3849413220696628,0.34375375257651763,59.1,0,4,1
1.553217236020606,1.809147691861786,47.5,1,0,0
-0.055917513383523305,-1.7026333784958614,86.8,0,3,0
-1.9956963893775423,-0.12104080085317111,56.7,1,3,0
-0.32043281465543483,0.07907907631794535,71.3,1,4,1
-1.5768804956970155,0.07907907631794535,81.9,0,0,1
-1.3784940197430815,-0.8311435908151953,90.3,0,3,1
-0.03387457161086408,-0.637479193552825,67.3,0,4,0
0.16451190434306975,-1.9479416150281967,47.5,1,0,0
0.5833277980235966,-2.496657407271579,71.2,0,1,1
-0.45269046529139095,-0.2566058789368299,63.2,0,0,0
0.8258001575228489,-0.5858353542828594,49.1,1,2,0
-0.5188192906093686,0.07907907631794535,79.3,1,4,0
1.1784872258853978,0.6988051475575296,77.9,0,4,1
0.3188124967516847,-0.024208602221985995,85.5,1,2,1
-0.2763469311101164,1.0925894219910155,68.2,1,4,1
0.18655484611572898,1.5767504151469411,40.2,0,0,1
-0.07796045515618254,1.8156031717705312,93.1,1,0,0
1.7075178284292212,0.5826065092001077,43.9,1,2,1
0.2085977878883882,0.21464415440160414,51.6,0,4,1
-0.055917513383523305,0.45349691102519424,57.1,1,4,1
-0.32043281465543483,0.16945579504038424,74.0,0,3,1
0.8698860410681674,-0.4373593163817086,60.5,1,0,0
0.7155854486595523,1.5961168548731788,74.4,0,3,0
-0.36451869820075367,-0.004842162495749157,48.1,1,3,1
-1.3344081361977629,-1.0635408675300393,61.5,1,2,1
-1.047849893153192,0.2727434735803156,78.6,1,2,0
-0.2543039893374571,1.1700551808959638,81.8,1,2,0
1.42095958538465,0.07907907631794535,77.0,0,1,1
-0.3424757564280944,-0.10167436112693427,71.9,1,2,0
-0.7172057665633025,-0.7859552314539754,55.2,1,1,0
-1.9956963893775423,0.07907907631794535,52.9,1,0,1
1.6193460613385842,0.36312019230275444,76.5,0,2,1
0.5612848562509374,0.07907907631794535,66.3,0,2,1
0.8258001575228489,0.563240069473871,51.7,0,4,0
1.0021436917041235,0.6794387078312929,78.3,0,2,0
-0.2322610475647979,0.07907907631794535,56.2,0,3,0
0.03225425370711399,-0.043575041948222835,86.0,0,4,0
1.5752601777932649,0.15008935531414738,57.7,0,4,1
0.14246896257041053,-0.598746314100351,55.2,1,1,0
0.5833277980235966,0.23401059412784098,65.2,0,2,0
-0.03387457161086408,-1.8511094163970117,60.4,0,0,0
